Location,temperature,humidity,ph,rainfall,label,price,Price_Date
SITANAGAR,42.73357643,14.82902619,7.037725215,43.50850561,millet,702,28-Jun-12
Abbapur,40.20388328,12.20664416,7.992859092,45.95696539,millet,556,29-Jun-12
Achalapur,40.13607173,15.25265205,5.615310268,35.47153383,millet,429,30-Jun-12
ANKEPALLE,49.75607785,11.86226218,6.466714498,41.79590493,millet,371,01-Jul-12
Annaram,43.93224402,12.37513875,7.872163956,43.79481255,millet,428,02-Jul-12
Balhanpur,44.04055886,11.06905071,6.95736224,48.27311688,millet,532,03-Jul-12
Boyapalle,49.61514501,15.33215292,5.731734188,39.78082213,millet,369,04-Jul-12
Chandrapalle,40.39941626,14.146757,6.306972947,43.68493722,millet,156,05-Jul-12
Choutpalle,40.1546,10.57269602,6.076911641,40.21760436,millet,23,06-Jul-12
Dwarakapur,44.06757102,10.65747963,5.635006473,35.4347949,millet,6,07-Jul-12
Gampalpalle,46.14731883,12.21381384,7.216420018,46.06744344,millet,7,08-Jul-12
Gopalnagar,46.42017709,14.91813537,6.700459205,40.96391853,millet,5,09-Jul-12
Kasipet,42.96150158,13.20674411,7.445298773,44.89945087,millet,8,10-Jul-12
Katherla,48.13355759,10.12391552,7.842984105,47.1163263,millet,14,11-Jul-12
Kistampet,44.29982099,10.08689038,6.842972154,48.08258327,millet,35,12-Jul-12
Kothapalle,44.08530559,14.98193344,5.809661553,38.89011641,millet,176,13-Jul-12
Madaram,41.27589067,11.3517338,6.432162184,40.44662963,millet,242,14-Jul-12
MADNAPUR,49.08184524,12.21658122,7.060679689,48.8217795,millet,432,15-Jul-12
Narsapur,44.67292003,15.39053375,7.926295426,41.67104849,millet,454,16-Jul-12
Pegadapalle,46.55001415,12.14300827,6.595995311,49.42205338,millet,640,17-Jul-12
RAMPUR,44.22336093,13.75835809,6.290580352,40.70878489,millet,652,18-Jul-12
Rechini,46.77775839,15.22339767,6.725589656,39.41925519,millet,846,19-Jul-12
Repallewada,45.6374671,11.19524988,7.341612619,36.522037,millet,838,20-Jul-12
Tandur,40.20716241,15.23034852,5.998226799,43.46383783,millet,1070,21-Jul-12
VENKAIPALLE,41.77277819,13.99342761,5.739825857,47.73897129,millet,1196,22-Jul-12
Baddampally,42.734953,10.92249557,7.807061597,39.24284556,millet,1259,23-Jul-12
Badvelli (UI),45.10663268,10.62509408,6.403198628,46.87113258,millet,820,24-Jul-12
Bommena,41.48692887,14.39693316,5.723148495,45.35455961,millet,953,25-Jul-12
Buyyaram,40.48200586,13.15089404,5.915422023,38.04847719,millet,1058,26-Jul-12
Chamanpally,49.28474862,13.36601682,7.756610886,47.96847506,millet,878,27-Jul-12
Dasnapur,41.52268511,11.82784658,7.157569534,39.98271574,millet,842,28-Jul-12
Godampet(UI),41.72885654,15.24298284,5.626288256,43.62701068,millet,300,29-Jul-12
Gorlapally,44.05589427,13.99241334,6.335715911,35.19407768,millet,1,30-Jul-12
Gudepalli(UI),46.10006092,12.8617614,7.786521887,49.41114147,millet,6,31-Jul-12
Jajulpet,41.09196785,11.99457876,6.056057095,44.19796231,millet,11,01-Aug-12
Jakkepally,45.11604889,10.97597718,6.219666635,48.80763104,millet,21,02-Aug-12
Jilleda,47.43602009,15.00651263,7.316562005,42.91170851,millet,20,03-Aug-12
Kallampally,43.23043616,14.61906656,5.787205654,41.10898552,millet,193,04-Aug-12
Kalmalpet(UI),42.72931618,15.33494645,6.308041494,41.37464257,millet,674,05-Aug-12
Katepalli(UI),47.17536994,13.13000889,7.052476766,38.15003963,millet,929,06-Aug-12
Kothapally,45.01717421,10.34278151,3.504752314,39.14138782,millet,1264,07-Aug-12
Kyathanpally,42.78552372,13.08763509,6.20190161,38.26134496,millet,1202,08-Aug-12
Maddulapally (UI),49.91822378,12.53951867,6.821803658,41.12093404,millet,1124,09-Aug-12
Mamda,42.38178521,10.62689664,6.483166429,48.76606134,millet,1422,10-Aug-12
Mukkidigudem,44.88879793,15.40488033,7.555045168,40.37012963,millet,1728,11-Aug-12
Mulkalpet,44.07676357,12.5618229,6.859273031,43.58851949,millet,1532,12-Aug-12
Nagaram,43.36246175,14.0175366,6.790170067,39.2819445,millet,1703,13-Aug-12
Neelwai,46.45914417,11.38541276,5.792839269,48.86396451,millet,1664,14-Aug-12
Oddugudem,49.72934792,10.68779921,6.222054133,42.19718993,millet,1663,15-Aug-12
Racharla,9.851242629,14.96648096,6.625793605,41.69717064,millet,1602,16-Aug-12
Rajaram,45.12105633,12.86515141,7.671071122,40.69914027,millet,1535,17-Aug-12
Sumptam,41.6776823,14.93295201,5.931055963,44.47109466,millet,1598,18-Aug-12
Suraram,46.8928142,15.44314248,5.980821953,376.8820366,millet,1675,19-Aug-12
TAKKEPALLE,44.97228167,11.19894882,7.729003585,46.07951303,millet,1167,20-Aug-12
Upparlapahad (UI),44.56609859,12.04319517,5.815280532,45.47689818,millet,410,21-Aug-12
Vemanpally,47.62660416,14.02856794,7.847058041,35.66404116,millet,33,22-Aug-12
Basar,42.96802078,12.11380828,7.488781118,42.4892623,millet,70,23-Aug-12
Bidrelli,46.57247892,11.70405493,5.976833314,35.57642505,millet,16,24-Aug-12
Dhondapur,9.851242629,12.77831421,7.438667344,36.74607697,millet,37,25-Aug-12
Kirgul (Buzurg),41.48407529,12.54385579,6.14261474,39.14722427,millet,74,26-Aug-12
Kirgul (Khurd),43.92574093,12.13217106,7.022698665,38.37178316,millet,541,27-Aug-12
Kowtha,49.47097243,10.03699714,5.712242811,37.86881506,millet,891,28-Aug-12
Labdi,9.851242629,14.78016453,6.533612513,40.80521556,millet,874,29-Aug-12
Mahadpur,49.43265615,14.16331094,7.64917813,376.8820366,millet,771,30-Aug-12
Mailapur,43.4420885,14.17417993,7.948306898,41.07054193,millet,713,31-Aug-12
Ratnapur,49.10462823,12.13177603,6.295161269,36.20042754,millet,583,01-Sept-12
Ravindrapur,48.63447551,13.8657846,7.162237183,47.68925213,millet,452,02-Sept-12
Renukapur,44.38307214,13.65128468,7.475501016,38.96962965,millet,259,03-Sept-12
Salapur,9.851242629,10.0340484,7.567840029,44.22161999,millet,142,04-Sept-12
Sawargaon,48.7952637,10.50313106,7.881370998,39.09945134,millet,156,05-Sept-12
Surli,43.52038668,13.26718427,7.154692752,40.1026225,millet,216,06-Sept-12
Takli,47.03538939,11.84530491,3.504752314,41.31443237,millet,150,07-Sept-12
Voni,48.44654619,10.88759897,5.803526182,38.5207736,millet,39,08-Sept-12
Babalgaon,46.50038918,12.44150499,7.686214156,47.05551318,millet,27,09-Sept-12
Badgaon,46.51582225,11.44218515,6.69891702,49.68143256,millet,35,10-Sept-12
Bhainsa (M),22.61359953,63.69070564,5.749914421,87.75953857,maize,3,11-Sept-12
Bijjur,26.10018422,71.57476937,6.931756558,102.2662445,maize,6,12-Sept-12
Boregaon (Buzurg),23.55882094,71.59351368,6.657964753,66.71995467,maize,7,13-Sept-12
Chichond,19.97215954,57.68272924,6.596060648,60.65171481,maize,1,14-Sept-12
Chintalabori,18.47891261,62.69503871,5.970458434,65.43835393,maize,5,15-Sept-12
Dahegaon,21.77689322,57.80840636,6.158830619,102.0861694,maize,6,16-Sept-12
Ekgaon,25.6217169,66.50415474,6.047906679,105.4654703,maize,2,17-Sept-12
Elegaon,25.19192419,66.6902901,5.913664501,78.06639649,maize,4,18-Sept-12
Gundagaon,20.41683147,62.5542482,5.855442401,65.27798457,maize,49,19-Sept-12
Hampoli Khurd,24.92162194,66.78627406,5.750254943,109.2162279,maize,43,20-Sept-12
Hasgul,23.31689124,73.4541537,5.852607099,94.29712821,maize,192,21-Sept-12
Kamol,24.84016732,68.3584573,6.472523287,74.05474936,maize,492,22-Sept-12
Khatgaon,22.27526694,58.84015925,6.967057762,63.87020584,maize,694,23-Sept-12
Kotalgaon,18.87751445,65.76816093,6.082973754,376.8820366,maize,1086,24-Sept-12
Kumbhi,25.19008683,60.2001687,5.919045532,72.12375573,maize,1117,25-Sept-12
Kumsari,18.25405352,55.28220433,6.204747653,63.72358154,maize,1239,26-Sept-12
Linga,24.6129118,70.4162444,6.600827017,104.1626147,maize,1383,27-Sept-12
Mahagaon,25.1420613,65.26185135,6.021902237,76.68456006,maize,1257,28-Sept-12
Manjri,23.09348056,60.1159381,6.033550195,65.49730729,maize,1389,29-Sept-12
Mategaon,18.05033737,62.89366992,6.28886807,84.23613484,maize,1270,30-Sept-12
Mirzapur,24.9321581,73.80435276,6.550563823,79.74078719,maize,1062,01-Oct-12
Pangri,18.14710054,71.09445342,5.573286437,88.07753741,maize,1165,02-Oct-12
Pendapalle,18.28362235,66.65952796,6.829199275,80.97573281,maize,1251,03-Oct-12
Pipri,18.83344471,58.75082029,5.716222912,79.7532896,maize,1233,04-Oct-12
Siddur,25.71895816,67.22190688,5.54990242,74.51490791,maize,1264,05-Oct-12
Sirala,25.33797709,68.49835977,6.586244581,96.46380213,maize,477,06-Oct-12
Sunkli,23.89114571,57.48775781,5.893093135,102.8301942,maize,26,07-Oct-12
Takli,21.53574127,71.50905983,5.918263801,102.4852929,maize,13,08-Oct-12
Thimmapur,23.08974909,63.10459626,5.588650585,70.43473609,maize,9,09-Oct-12
Walegaon,9.851242629,63.4711755,6.576418207,108.8303762,maize,13,10-Oct-12
Wanalpahad,21.44526922,63.1621551,6.178056304,65.88951188,maize,41,11-Oct-12
Watoli,18.51816776,55.53128131,6.641906353,90.988051,maize,76,12-Oct-12
WARD NO: 01,22.53510514,67.99257471,6.489040367,64.40866039,maize,330,13-Oct-12
WARD NO: 02,23.02038334,61.89472002,5.680361038,63.03843397,maize,688,14-Oct-12
WARD NO: 03,24.89364635,65.61418761,6.625404348,87.9298085,maize,891,15-Oct-12
WARD NO: 04,25.77175115,74.089114,6.524478032,107.4931917,maize,1099,16-Oct-12
WARD NO: 05,19.39851734,62.35750641,5.696205468,60.95197486,maize,911,17-Oct-12
WARD NO: 06,21.54156232,59.64024162,6.803931519,109.7515385,maize,814,18-Oct-12
WARD NO: 07,23.79746068,74.82913698,6.252797548,91.76337172,maize,910,19-Oct-12
WARD NO: 08,18.9802729,74.52600826,6.092725883,94.26249353,maize,1076,20-Oct-12
WARD NO: 09,24.10859207,73.13112261,6.234330356,71.07562236,maize,1040,21-Oct-12
WARD NO: 10,24.7947077,70.04556743,5.722579819,76.72860067,maize,1000,22-Oct-12
WARD NO: 11,21.63162756,60.27766379,6.430616465,69.21803098,maize,1135,23-Oct-12
WARD NO: 12,25.37548751,57.21025565,5.983952675,101.7004306,maize,1340,24-Oct-12
WARD NO: 13,22.21738222,72.85462807,6.80163854,106.6213157,maize,1237,25-Oct-12
WARD NO: 14,20.58314011,69.00128641,6.499936446,66.29390357,maize,1139,26-Oct-12
WARD NO: 15,24.87502824,68.74248334,6.265564338,91.26056654,maize,1430,27-Oct-12
WARD NO: 16,20.03728219,56.35606753,6.727303282,109.024141,maize,1446,28-Oct-12
WARD NO: 17,25.95263264,61.89082199,6.325235159,99.57981207,maize,1106,29-Oct-12
WARD NO: 18,19.28889933,65.47050802,6.807487794,71.3195307,maize,249,30-Oct-12
WARD NO: 19,20.57981887,65.34583901,6.671085817,78.34604471,maize,30,31-Oct-12
WARD NO: 20,24.71417533,56.73426469,6.648725327,88.45361858,maize,19,01-Nov-12
WARD NO: 21,20.27317074,63.91281869,6.439071996,62.50351892,maize,3,02-Nov-12
WARD NO: 22,18.41932981,64.23580251,6.474476516,76.41312437,maize,8,03-Nov-12
WARD NO: 23,23.39128187,61.74427165,5.871647806,107.3198135,maize,36,04-Nov-12
Bhutkur,19.84939404,61.24500053,5.730617109,100.7689246,maize,34,05-Nov-12
Buttapur,21.869274,61.91044947,5.850439831,107.2681929,maize,243,06-Nov-12
Chennur,22.8056033,56.50768935,5.791649933,101.5952794,maize,442,07-Nov-12
Dasturabad,19.0781471,69.02298571,6.740000688,80.72515943,maize,742,08-Nov-12
Godserial,22.02720976,65.35549924,6.272417541,83.73280082,maize,813,09-Nov-12
Mallapur,23.80546189,59.24537979,5.715208817,89.9622014,maize,718,10-Nov-12
Munyal,18.52510753,69.0276233,5.773454729,88.10234397,maize,679,11-Nov-12
Revojipet (New),23.50297882,61.32026065,5.584171461,64.77791424,maize,844,12-Nov-12
Bansapalli,26.54986394,72.89187265,5.787268394,73.33636055,maize,1050,13-Nov-12
Dilawarpur,19.29563411,69.63481219,5.77597783,83.21030571,maize,1007,14-Nov-12
Gundampalli,20.68899915,59.4375337,6.864793607,103.651438,maize,1140,15-Nov-12
Kadili,19.32666088,68.034493,6.192360003,84.22969177,maize,1165,16-Nov-12
Kalwa,24.60532218,73.58868502,6.636803223,376.8820366,maize,1290,17-Nov-12
Kanjar,22.27373646,59.52193158,5.826426917,67.96704792,maize,1103,18-Nov-12
Lingampalli,25.70196694,61.33450447,6.960358276,83.20711308,maize,1089,19-Nov-12
Malegaon,19.20129357,68.30578978,6.11275104,87.85092352,maize,1057,20-Nov-12
Mallapur,21.70181447,60.47470519,6.708446922,95.71388473,maize,799,21-Nov-12
Mayapur,20.51716779,59.21235483,5.561510732,67.61013737,maize,845,22-Nov-12
New Lolam RC,23.30355338,73.62548442,5.873242491,97.59081274,maize,471,23-Nov-12
Rantapur K,24.2547451,55.64709899,6.995843776,64.23845455,maize,96,24-Nov-12
Samunderpalli,24.86374934,65.7420046,5.714799723,75.82270467,maize,47,25-Nov-12
Sangvi,22.6265115,65.77472881,6.78073637,88.17251033,maize,54,26-Nov-12
Sirgapur,18.04185513,60.61494304,5.513697923,104.2321615,maize,7,27-Nov-12
Allampally,23.26237612,72.33125523,5.798423908,67.10225139,maize,9,28-Nov-12
Ambaripet,22.88330922,71.59722446,6.352471866,67.72777298,maize,24,29-Nov-12
Bellal,25.97482359,69.36385721,6.822586546,103.2234212,maize,46,30-Nov-12
Chittial,26.14384005,66.20569924,6.655426355,107.2361366,maize,159,01-Dec-12
Dharmaipet,18.66116213,61.55327249,6.121294041,75.03247667,maize,169,02-Dec-12
Dharmajipet,25.10787449,55.97732754,5.790770203,78.16077693,maize,420,03-Dec-12
Dildarnagar,23.33844615,59.24580604,6.47444292,105.0083144,maize,480,04-Dec-12
Gandigopalpur,25.08239719,65.92195844,6.455116637,62.49190812,maize,384,05-Dec-12
Gangapur,25.36768364,72.52054555,6.606984086,107.9124111,maize,558,06-Dec-12
Islampur,25.34217103,63.31801994,6.330554389,74.52082026,maize,662,07-Dec-12
Kalleda,25.00933355,67.816568,6.528631266,62.91359494,maize,532,08-Dec-12
Kannapur,18.66746724,71.516474,5.721667141,69.93293255,maize,542,09-Dec-12
Kondkuru,20.37999665,63.73849998,6.644205485,108.5054416,maize,349,10-Dec-12
Laxmipur,18.09300227,72.61024172,6.376651091,78.96159541,maize,499,11-Dec-12
Laxmisagar,26.16985907,71.96246617,6.247040422,79.84925393,maize,842,12-Dec-12
Lingapur,18.65396672,61.37879671,6.656730008,93.62039175,maize,790,13-Dec-12
Maddipadaga,26.07470121,59.37147589,6.2048017,85.75692395,maize,466,14-Dec-12
Maisampet,18.92851916,72.80086137,6.158860284,82.34162918,maize,600,15-Dec-12
Masaipet,23.30546753,63.24648023,6.385684214,108.7603001,maize,490,16-Dec-12
Nachan Yellapur,18.74826712,62.49878458,6.417820493,70.23401597,maize,219,17-Dec-12
Narsapur,19.74213321,59.66263104,6.381201909,65.50861389,maize,10,18-Dec-12
Nawabpet,25.73044432,70.74739256,6.877869005,98.73771338,maize,10,19-Dec-12
Pandwapur,9.851242629,63.49802189,7.604110177,43.35795377,Lentil,6,20-Dec-12
Peddur,19.44084326,63.27771461,7.728832424,46.83130119,Lentil,3,21-Dec-12
Rampur,29.84823072,60.63872613,7.491217102,46.80452595,Lentil,16,22-Dec-12
Revojipet (Old),21.36383757,69.92375891,6.633864582,46.6352865,Lentil,17,23-Dec-12
Sarangapur,26.28663931,68.51966729,7.324863481,46.13833007,Lentil,53,24-Dec-12
Singapur,22.17499963,62.13873825,6.410441476,53.46622584,Lentil,98,25-Dec-12
Udumpur,26.57597546,65.71765781,7.836719564,50.89110726,Lentil,279,26-Dec-12
Yelagadapa,26.58972517,66.14007674,6.139215944,50.90994463,Lentil,496,27-Dec-12
Advisarangapur,19.1345771,62.57526895,6.590571088,36.46946971,Lentil,491,28-Dec-12
Badankurthy,28.75273118,69.15640149,7.286049978,35.15426171,Lentil,665,29-Dec-12
Bavapur (K),25.78746268,60.2816298,6.058306161,49.14337177,Lentil,608,30-Dec-12
Beernandi,23.89271875,61.78779413,6.658605362,52.55730112,Lentil,1080,31-Dec-12
Bevapur (R),28.67408774,63.18832976,7.299360767,42.96018627,Lentil,753,01-Jan-13
Chamanpalle,28.42062847,61.77336343,7.815210661,49.02366803,Lentil,919,02-Jan-13
Dilwarpur,21.35499456,62.60136323,5.925391795,41.78219834,Lentil,969,03-Jan-13
Ervachintal,21.12695586,63.18738532,6.403683619,38.71834464,Lentil,1170,04-Jan-13
Gangaipet,24.02037872,61.62313345,7.397546271,49.78102578,Lentil,1271,05-Jan-13
Iqbalpur,25.40474421,65.8567539,7.722335992,51.92057267,Lentil,1175,06-Jan-13
Kothapet,29.03017561,64.49166566,7.475926645,54.9393771,Lentil,1482,07-Jan-13
Maskapur,20.21368219,68.65257685,6.887130053,50.89732989,Lentil,1457,08-Jan-13
Medampalle,29.19585548,68.01965728,7.441976825,44.93261911,Lentil,1050,09-Jan-13
Patha Yellapur,18.29783597,69.6897615,7.629910253,49.39111479,Lentil,511,10-Jan-13
Rajura,27.41434987,63.41785982,7.336117221,44.43177543,Lentil,114,11-Jan-13
Sathnapalle,24.84063998,60.09116626,6.75020529,48.77790371,Lentil,106,12-Jan-13
Singapur,29.94413861,67.31323084,7.52178027,40.37113729,Lentil,16,13-Jan-13
Surjapur,25.87990287,67.55109024,6.347379185,47.89645224,Lentil,21,14-Jan-13
Tarlapad,20.0467711,65.84395319,7.135251532,46.05333124,Lentil,30,15-Jan-13
Thimmapur,22.99451999,66.70897237,7.670178119,376.8820366,Lentil,93,16-Jan-13
Khanapur,25.13163619,66.92642362,7.399749291,49.04015558,Lentil,474,17-Jan-13
Antharni,28.49584395,62.44616219,7.841496029,53.14531023,Lentil,765,18-Jan-13
Bakot,18.28766124,69.48515056,6.254216611,48.60449438,Lentil,1160,19-Jan-13
Belgaon,24.38041875,61.18458224,6.868881708,53.13946695,Lentil,1362,20-Jan-13
Brahmeswar,21.31852148,66.43934593,7.320514721,45.42616802,Lentil,1101,21-Jan-13
Chata,18.54141834,62.70637578,6.296976913,44.07819743,Lentil,880,22-Jan-13
Chondi,25.28710601,60.85993533,7.241151936,49.37369982,Lentil,713,23-Jan-13
Darkubeer,25.43459777,69.12613376,7.685959305,41.02682925,Lentil,838,24-Jan-13
Dodarna,28.83600962,69.76112921,6.890760124,44.08562546,Lentil,1004,25-Jan-13
Godapur,27.37659643,63.93927841,6.155915975,49.47371773,Lentil,1004,26-Jan-13
Godsera,28.31886863,60.19461399,6.167855382,45.36521251,Lentil,985,27-Jan-13
Halda,27.4818649,62.04814951,6.861640036,37.81123974,Lentil,902,28-Jan-13
Hampli (Buzurg),18.28072173,68.10365387,6.978361689,48.80253285,Lentil,828,29-Jan-13
Jamgaon,27.61204997,69.29786244,7.043160241,42.72374404,Lentil,715,30-Jan-13
Jumda,23.43974653,63.22011726,5.94239222,45.40277297,Lentil,1085,31-Jan-13
Khasra,20.95628486,63.68128841,7.239455147,52.39881209,Lentil,1196,01-Feb-13
Kubeer,23.7937153,68.03209183,6.516317561,49.73922097,Lentil,783,02-Feb-13
Kupti,22.6371424,65.44544859,6.233269045,38.30411077,Lentil,125,03-Feb-13
Lingi,21.53577883,65.47227704,7.505283615,35.75107592,Lentil,8,04-Feb-13
Malegaon,29.87854588,65.73085206,6.950300686,44.95654782,Lentil,14,05-Feb-13
Marlagonda,25.2653291,67.10004577,6.958054839,48.33941188,Lentil,62,06-Feb-13
Mola,25.17885316,68.93307305,6.54803469,35.03484812,Lentil,26,07-Feb-13
Nandapahad,24.12192608,61.09533545,6.461618577,44.23629285,Lentil,38,08-Feb-13
Nighwa,23.33565221,67.40460704,7.065264073,36.18678721,Lentil,64,09-Feb-13
Palsi,21.74600081,63.39503184,6.765091462,50.43306085,Lentil,452,10-Feb-13
Pangra,27.60195453,63.46170674,5.91645379,54.37814199,Lentil,590,11-Feb-13
Pardi (Buzurg),24.388717,62.50453062,6.711341147,47.26052494,Lentil,989,12-Feb-13
Pardi (Khurd),24.98287462,66.895409,6.379881442,38.21370568,Lentil,985,13-Feb-13
Rajura,28.234829,65.71765781,6.313284268,35.36831423,Lentil,727,14-Feb-13
Ranjani,26.03026959,69.55863145,7.393210848,37.11395801,Lentil,743,15-Feb-13
Sangvi,28.04849594,64.07691942,7.504930973,37.15824966,Lentil,675,16-Feb-13
Sanwali,24.87425505,64.00213929,7.198076286,48.28137482,Lentil,790,17-Feb-13
Shivani,23.97081395,62.35557553,7.007037515,53.40906048,Lentil,714,18-Feb-13
Sirpalle,20.06003985,67.76252583,6.677262562,42.89509057,Lentil,835,19-Feb-13
Sonari,19.59221047,61.28633405,6.74398035,41.7704893,Lentil,766,20-Feb-13
Sowna,29.77013109,66.29327012,6.547361618,35.69674138,Lentil,971,21-Feb-13
Varni,27.52135365,60.53657684,6.551577598,48.06491307,Lentil,742,22-Feb-13
Veeragohan,25.62896213,63.14909763,6.585020303,45.49683991,Lentil,1056,23-Feb-13
Wai,20.39078312,60.47528931,6.924042372,53.31508572,Lentil,821,24-Feb-13
Ambagaon,25.39038396,60.4989659,7.437373666,39.18374505,Lentil,674,25-Feb-13
Ambakanti,24.91079638,60.71367427,7.142611056,42.19740397,Lentil,505,26-Feb-13
Andkur,27.70496805,63.20915034,7.74672376,37.46160727,Lentil,115,27-Feb-13
Downelly,18.06486101,65.1034354,6.300479414,51.54922825,Lentil,14,28-Feb-13
Kallur,18.13027797,62.45851612,6.078724107,50.6128521,Lentil,99,01-Mar-13
Kuntala,23.82723528,67.89815262,6.76660668,46.90725077,Lentil,4,02-Mar-13
Limba (Buzurg),23.19305333,62.74710773,7.641024177,49.55213308,Lentil,12,03-Mar-13
Limba (Khurd),25.08966129,68.17543102,6.559681838,41.45486619,Lentil,35,04-Mar-13
Medanpur,25.86928193,61.88321072,7.072923306,36.68284038,Lentil,48,05-Mar-13
Ola,18.43966037,68.05394959,7.732194788,39.00992137,Lentil,193,06-Mar-13
Penchikalpahad,27.14911056,67.02664337,6.157782589,52.50812701,Lentil,522,07-Mar-13
Raipahad,23.33375853,64.50515776,7.240988401,47.01510708,Lentil,599,08-Mar-13
Rajapur,26.7230014,62.96841833,6.898905799,42.87274897,Lentil,871,09-Mar-13
Suryapur,19.55750776,64.45268309,6.818681086,53.04669416,Lentil,725,10-Mar-13
Venkur,26.13708256,66.7729209,6.261937875,46.48280681,Lentil,685,11-Mar-13
Vittapur,27.99990346,65.57653373,6.493036868,49.94043064,Lentil,618,12-Mar-13
Babapur,29.05941162,62.10652364,7.042474679,36.5011366,Lentil,673,13-Mar-13
Boregaon,25.71269843,64.1123333,7.692013657,50.17067771,Lentil,671,14-Mar-13
Chamanpalli,21.79792649,63.73086065,6.250994223,46.62370222,Lentil,943,15-Mar-13
Chinthalchanda,24.70626432,60.26854183,6.052184881,53.12442925,Lentil,982,16-Mar-13
